user_id,name,TotalOrders,TotalAmountSpent,UniqueProductsPurchased,MostFrequentCategory
53554,Jamie Coleman,1,158.75,2,Accessories
53574,Russell Taylor,1,18.0,1,Active
53601,Diane Davis,1,22.989999771118164,1,Intimates
53603,Cody Beasley,1,30.86000061035156,1,Outerwear & Coats
53615,Dennis Ross,1,38.47999954223633,1,Active
53631,Melissa Park,1,33.33000183105469,1,Shorts
53652,Hannah Meyer,1,23.0,1,Intimates
53658,Chris Ward,1,23.989999771118164,1,Sleep & Lounge
53661,Pamela Ellis,1,144.19000053405762,4,Tops & Tees
53666,Jessica Lawrence,1,25.0,1,Swim
53671,Melanie Ray,1,69.0,1,Intimates
53688,Mary Carson,1,120.0,1,Swim
53739,Brittany King,1,58.5,1,Active
53744,Matthew Henry,1,136.0,1,Tops & Tees
53767,Rebecca Ibarra,1,25.0,1,Intimates
53772,Johnny Lopez,1,155.0,1,Active
53785,Scott Serrano,1,24.280000686645508,1,Accessories
53827,John Montes,1,60.369998931884766,1,Jeans
53835,Thomas Shaffer,1,109.98999786376952,1,Fashion Hoodies & Sweatshirts
53844,Jon Figueroa,1,96.5,2,Sweaters
53867,Alyssa Fisher,1,13.789999961853027,1,Dresses
53876,Nathaniel Williams,1,603.9700012207031,3,Outerwear & Coats
53878,Jillian Jones,1,39.97999954223633,1,Accessories
53879,Christy Rodriguez,1,33.9900016784668,1,Sleep & Lounge
53885,Lisa Mosley,1,57.239999771118164,2,Active
53888,Shelly Flores,1,149.98999786376953,2,Dresses
53924,James Coleman,1,19.989999771118164,1,Tops & Tees
53942,John Henderson,1,65.0,1,Pants
53948,Daniel Zuniga,1,109.0,2,Jeans
53950,Brandon Jones,1,20.9399995803833,2,Accessories
53990,Ian Cuevas,1,95.97000122070312,3,Shorts
54013,Betty Brown,1,33.9900016784668,1,Active
54019,Keith Castro,2,252.92999577522275,2,Accessories
54022,Margaret Pugh,1,158.0,1,Jeans
54043,Lisa Vaughan,1,45.80000114440918,2,Blazers & Jackets
54069,Oscar Obrien,1,13.5,1,Socks
54095,Michelle Pena,1,152.04000186920166,3,Intimates
54109,Todd Allen,1,285.3399963378906,4,Pants
54113,Paul Landry,1,29.97000026702881,2,Active
54119,Carrie Black,2,249.8599977493286,3,Blazers & Jackets
54155,Clinton Reed,1,39.9900016784668,1,Pants
54159,Vanessa Castro,1,39.5,1,Shorts
54177,Nicholas Hill,1,137.93000030517578,2,Accessories
54178,Robert Yu,1,199.0,3,Sleep & Lounge
54209,Mark Robinson,1,52.130001068115234,1,Shorts
54220,Thomas Miller,1,38.5,1,Shorts
54285,David Reese,1,75.0,1,Jeans
54296,Bradley Huber,1,36.9900016784668,1,Fashion Hoodies & Sweatshirts
54297,Lisa Garrett,1,74.33999824523926,2,Sweaters
54302,Diana Phillips,2,135.0,2,Dresses
54313,Jennifer Nelson,1,34.9900016784668,1,Swim
54327,Barbara Thomas,1,39.9900016784668,1,Sleep & Lounge
54328,Angela Farrell,1,35.0,1,Intimates
54335,Devon Johnson,1,26.600000381469727,1,Sleep & Lounge
54364,Jeff Hampton,1,32.140000343322754,2,Accessories
54367,Renee Nguyen,1,140.0,1,Outerwear & Coats
54368,Wyatt Barnett,2,310.5899953842163,3,Jeans
54371,Ryan Spears,1,114.98999786376952,1,Jeans
54388,Kelly Melton,1,99.98999786376952,1,Dresses
54392,Thomas Camacho,1,44.950000762939446,1,Outerwear & Coats
54416,Joanna Wilson,1,339.98999786376953,3,Active
54429,Richard Perry,1,58.0,1,Tops & Tees
54439,Emma Smith,1,110.9800033569336,3,Intimates
54450,Kelly Hartman,1,147.1300048828125,1,Suits
54459,Linda Jackson,1,14.56999969482422,1,Dresses
54541,Jaclyn Smith,1,485.0,1,Blazers & Jackets
54544,Sandra Marshall,1,11.710000038146973,1,Fashion Hoodies & Sweatshirts
54551,Connie Andrews,1,34.95000076293945,1,Intimates
54590,Kenneth Thomas,1,139.86999893188477,2,Outerwear & Coats
54609,Ralph Donovan,1,21.0,1,Active
54614,Austin Burton,1,181.79999923706055,2,Jeans
54622,Kenneth Alexander,2,75.95000076293945,2,Accessories
54632,Michael Rosales,1,50.950000762939446,1,Shorts
54635,Annette Lucas,1,42.9900016784668,1,Pants & Capris
54644,Jason Johnson,1,84.9800033569336,2,Pants
54646,Kristin Ward,2,64.0,2,Active
54659,Toni Brown,1,284.0,3,Fashion Hoodies & Sweatshirts
54698,Jodi Munoz,1,69.0,1,Maternity
54712,Andrew Paul,1,30.0,1,Sleep & Lounge
54727,Kenneth Jenkins,1,48.98000144958496,2,Accessories
54749,Kevin Young,1,65.0,1,Fashion Hoodies & Sweatshirts
54782,Tammy Ellis,1,22.989999771118164,1,Swim
54791,Rhonda Sullivan,1,36.7599983215332,1,Swim
54811,Michelle King,1,138.0,1,Dresses
54814,Jennifer Wood,1,49.950000762939446,1,Fashion Hoodies & Sweatshirts
54847,Kevin Ellison,1,108.9499969482422,1,Pants
54855,Julie Clayton,2,146.24999713897705,5,Socks & Hosiery
54860,Bonnie Miller,1,10.0,1,Socks & Hosiery
54877,Edward Gibson,1,109.98999786376952,1,Outerwear & Coats
54909,Ryan Cunningham,1,44.9900016784668,1,Outerwear & Coats
54911,Christopher Mccann,1,62.5,2,Jeans
54928,Lisa Johnson,1,325.98999977111816,2,Accessories
54930,Pamela Taylor,1,56.98000144958496,2,Jeans
54937,Kenneth Adams,1,65.89000129699707,3,Shorts
54945,Samuel Watts,1,39.9900016784668,1,Swim
54994,Peter Holder,1,113.48999977111816,2,Sweaters
54995,Bryan Lucero,1,29.989999771118164,1,Active
55010,Ryan Sullivan,1,131.62000274658203,2,Fashion Hoodies & Sweatshirts
55034,Nicholas Gray,1,59.98000144958496,2,Sweaters
55049,Andrea Stevens,1,132.92999649047852,4,Accessories
55050,Justin Fisher,1,298.0,1,Suits & Sport Coats
55052,Timothy Ford,1,89.0,1,Jeans
55081,Christian Erickson,1,32.0,1,Underwear
55094,Tricia Perez,1,59.0,1,Maternity
55115,Mark Arnold,1,49.9900016784668,1,Jeans
55149,James Poole,1,109.98999786376952,1,Tops & Tees
55161,Aaron Coffey,1,114.9800033569336,2,Outerwear & Coats
55164,Rebekah Underwood,1,123.93999671936035,4,Fashion Hoodies & Sweatshirts
55168,Sarah Parsons,1,56.92999839782714,2,Accessories
55174,Jessica Espinoza,1,102.15999794006348,2,Maternity
55183,Courtney Owen,1,53.94000053405761,2,Dresses
55185,Rebecca Martinez,1,10.0,1,Intimates
55189,Nicholas Bridges,1,49.5,1,Swim
55190,Donna Miller,1,199.98999786376953,2,Dresses
55201,Ronald Scott,1,18.76000022888184,1,Pants
55210,Sarah Oliver,1,9.960000038146973,1,Accessories
55211,Kimberly Turner,1,54.950000762939446,1,Sweaters
55228,Ana Bennett,1,48.400001525878906,1,Leggings
55263,Jeremy Greene,1,167.99000549316406,3,Active
55300,Mike Figueroa,1,199.96999740600586,3,Pants
55301,Stacey Garcia,1,350.0,1,Jumpsuits & Rompers
55305,Samuel Allen,1,72.95000076293945,2,Active
55312,Ralph Carter,1,17.25,1,Underwear
55325,Angelica Delacruz,1,281.98999786376953,2,Jeans
55344,Bobby Baker,1,59.5,1,Swim
55345,Grace Williams,1,147.12000274658203,3,Outerwear & Coats
55356,Makayla Jones,1,36.0,1,Intimates
55373,April Fox,1,29.950000762939453,1,Skirts
55383,Penny Arnold,1,113.0,2,Socks & Hosiery
55394,Michael Dyer,1,79.5,1,Shorts
55397,Lynn Cole,1,319.9900016784668,2,Dresses
55405,Tracy Booth,3,849.7999954223633,8,Suits & Sport Coats
55409,Brandon Gaines,1,17.0,1,Active
55411,Rebecca Hayden,1,12.949999809265137,1,Leggings
55419,Gregory Ayers,1,49.9900016784668,1,Pants
55427,Aimee Cline,1,63.529998779296875,2,Active
55462,John Bishop,1,68.94999694824219,1,Outerwear & Coats
55478,Emily Brennan,2,162.93999862670898,3,Accessories
55489,Brandon Nielsen,1,87.94999694824217,1,Sweaters
55492,Jeffrey Wilson,2,62.579999923706055,2,Swim
55524,Marcus Summers,1,42.9900016784668,1,Shorts
55561,Charles Black,1,25.0,1,Underwear
55563,Maria Roberts,1,129.9499969482422,1,Outerwear & Coats
55573,Samuel Dunn,1,44.38999938964844,1,Active
55575,Jonathan Peters,1,13.5,1,Underwear
55606,Heather Riley,1,20.0,1,Accessories
55612,Kaitlyn Price,1,26.690000534057617,1,Blazers & Jackets
55617,Jessica Valenzuela,1,115.78000068664551,2,Dresses
55643,Randall Fields,1,76.98999977111816,2,Fashion Hoodies & Sweatshirts
55657,Jennifer Gibson,1,78.0,1,Sleep & Lounge
55677,April Taylor,1,394.98999977111816,3,Dresses
55684,Terry Carpenter,1,49.9900016784668,1,Pants
55710,Jon Thomas,1,49.5,1,Shorts
55719,Stephen Torres,1,54.0,1,Pants
55742,Alicia Stephens,2,24.399999618530273,2,Intimates
55771,Rachael Fox,1,198.0,1,Blazers & Jackets
55804,Jennifer Thompson,1,50.0,1,Active
55823,Steven Johnston,1,59.9900016784668,1,Outerwear & Coats
55825,Pedro Robertson,1,54.9900016784668,1,Pants
55831,Julie King,1,32.95000076293945,1,Outerwear & Coats
55864,Larry Baldwin,1,44.0,1,Shorts
55872,Jamie Cobb,1,24.5,1,Intimates
55873,Tyler Stewart,1,200.0,1,Jeans
55887,Rebecca West,1,112.77999877929688,2,Accessories
55898,Sarah Taylor,3,167.97999954223633,3,Fashion Hoodies & Sweatshirts
55913,Jacqueline Baker,2,23.5,2,Accessories
55915,Michaela Richards,1,74.25,1,Shorts
55920,Alexandra Lewis,1,165.0,1,Dresses
55956,Clayton Ramsey,1,29.950000762939453,1,Pants
55962,Eric Oconnor,1,35.94000053405762,2,Active
55968,Michael Carter,1,39.950000762939446,1,Sleep & Lounge
55981,Alexis Snyder,1,77.37999725341797,1,Tops & Tees
55984,Tina Brewer,1,358.0,2,Dresses
56000,Joseph Ward,1,15.300000190734863,1,Suits & Sport Coats
56019,Laura Escobar,1,65.0,1,Active
56060,Olivia Johnson,1,135.18999767303467,3,Dresses
56064,Ruben Harrell,1,91.44999694824216,1,Sleep & Lounge
56081,Troy Reed,1,34.97999954223633,1,Swim
56095,Jennifer Taylor,1,33.939998626708984,1,Blazers & Jackets
56096,Michael Pennington,1,25.0,1,Swim
56103,Tara Thomas,1,25.5,1,Intimates
56117,Denise Hayes,1,155.97999954223633,3,Intimates
56130,George Villa,1,39.9900016784668,1,Active
56153,Laura Chan,1,124.98999786376952,1,Swim
56161,Douglas Barker,1,50.0,1,Shorts
56162,Kylie Reyes,1,12.270000457763672,1,Pants & Capris
56221,Brandi Love,1,158.0,1,Jeans
56225,Angela Smith,1,51.0,1,Sleep & Lounge
56251,Andrew Williams,1,29.989999771118164,1,Shorts
56255,Angela Figueroa,1,34.0,1,Intimates
56256,Brianna Smith,1,78.0,1,Dresses
56273,Dennis Jefferson,1,80.79999923706055,2,Pants
56284,Felicia Oliver,1,58.0,1,Maternity
56289,Jessica Williams,1,153.5699977874756,3,Intimates
56291,Timothy Moon,1,49.5,1,Tops & Tees
56320,John Holloway,1,148.7400016784668,2,Jeans
56355,John Berry,1,33.75,1,Accessories
56365,Cynthia Johnson,1,116.98999786376952,1,Jeans
56367,Leah Fowler,1,11.4399995803833,1,Dresses
56375,David Miranda,1,19.950000762939453,1,Socks
56378,Thomas Chase,1,903.0,1,Outerwear & Coats
56379,Michelle Perez,1,34.9900016784668,1,Skirts
56383,Ryan Allen,1,78.94999694824217,1,Sleep & Lounge
56394,Jonathan Griffith,1,65.9900016784668,2,Underwear
56402,Tonya Freeman,1,89.5,1,Jeans
56454,Theresa Johnson,2,79.93000030517578,3,Pants & Capris
56469,Sean Daniels,1,159.9499969482422,1,Outerwear & Coats
56471,Patrick Little,1,150.3300018310547,2,Suits & Sport Coats
56482,Tony Young,1,274.98999786376953,2,Pants
56495,Jamie Thomas,1,39.9900016784668,1,Tops & Tees
56512,Tracy Silva,1,41.0,1,Outerwear & Coats
56517,Jerry Davis,1,90.77999877929688,1,Accessories
56519,Phillip Blackburn,1,105.83999633789062,1,Sweaters
56522,Christopher Mccarthy,1,28.989999771118164,1,Accessories
56525,Matthew Berry,1,123.98999786376952,1,Jeans
56534,Tanya Hampton,1,229.0,1,Outerwear & Coats
56572,Anthony Taylor,2,31.699999809265137,2,Shorts
56584,Hannah Wilkerson,1,57.630001068115234,2,Jeans
56591,Jerry Mendoza,1,177.5,2,Accessories
56598,Amanda Ferguson,1,49.9900016784668,1,Swim
56603,Karen Knight,1,12.0600004196167,1,Jumpsuits & Rompers
56607,Crystal Harrington,1,32.0,1,Tops & Tees
56615,Judith Lee,1,13.0,1,Intimates
56624,Carla Lee,1,148.7699966430664,3,Blazers & Jackets
56626,Roy Smith,1,76.0,1,Jeans
56636,Paul Hamilton,1,169.0,1,Outerwear & Coats
56639,Richard Gonzales,1,34.9900016784668,1,Pants
56648,Ronald Adams,1,74.5,1,Tops & Tees
56661,Jonathan Boyd,1,244.9499969482422,2,Jeans
56671,Steven Wallace,1,67.5,1,Swim
56689,Kenneth Hunt,1,169.99000549316406,1,Pants
56717,Rhonda Mcdaniel,2,29.489999771118164,2,Intimates
56728,Jeffrey Evans,1,59.9900016784668,1,Sleep & Lounge
56730,Nicholas Adams,1,69.94999694824219,1,Suits & Sport Coats
56732,Julian Reyes,1,25.0,1,Underwear
56735,Barbara Stewart,1,129.97999572753906,1,Fashion Hoodies & Sweatshirts
56747,Robert Powers,1,158.0,1,Shorts
56755,Richard Rhodes,1,500.0,3,Jeans
56779,Connie Nelson,1,13.949999809265137,1,Active
56827,Amanda Black,1,162.5,1,Outerwear & Coats
56888,Angela Martinez,1,52.0,1,Fashion Hoodies & Sweatshirts
56910,Thomas Padilla,1,61.7400016784668,1,Sweaters
56931,Lindsay Ashley,2,154.23000526428223,5,Active
56948,Jamie Kelly,1,42.0,1,Fashion Hoodies & Sweatshirts
56959,Taylor Phillips,1,80.0,1,Outerwear & Coats
56988,John Bennett,1,9.0,1,Accessories
56994,Carolyn Johnson,1,29.989999771118164,1,Tops & Tees
56996,Randy Carson,1,37.989999771118164,2,Jeans
57012,David Parker,1,199.4800033569336,4,Fashion Hoodies & Sweatshirts
57030,Kyle Davis,1,30.0,1,Active
57060,Jackson Torres,1,24.0,1,Underwear
57065,Cheryl Mcdaniel,2,164.0,2,Outerwear & Coats
57075,Justin Jacobs,1,128.9900016784668,2,Fashion Hoodies & Sweatshirts
57080,Barbara Wu,1,107.0,3,Jeans
57105,Victoria Drake,1,7.989999771118163,1,Socks & Hosiery
57112,Nancy Russell,1,37.889999866485596,2,Leggings
57122,Ralph Tran,2,123.0,2,Pants
57129,Ruth Cummings,1,175.0,1,Blazers & Jackets
57141,Kim Willis,1,36.9900016784668,1,Fashion Hoodies & Sweatshirts
57157,Rhonda Dickson,1,275.5,2,Intimates
57163,Robert Clark,1,26.989999771118164,1,Sleep & Lounge
57164,Keith Lane,1,155.0,1,Sweaters
57167,Teresa Price,1,68.0,1,Sleep & Lounge
57173,Daniel Osborne,1,79.5,1,Jeans
57188,Chad Davis,1,21.989999771118164,1,Tops & Tees
57191,Francisco Sherman,1,15.0,1,Socks
57202,Kevin Taylor,1,17.0,1,Socks
57206,Kristina Peters,1,139.0,2,Clothing Sets
57233,Ashley White,1,22.0,1,Active
57237,Susan Wolfe,1,59.0,1,Sweaters
57238,Natalie Lutz,1,42.989999771118164,2,Dresses
57241,Bradley Dudley,1,44.9900016784668,1,Pants
57251,Margaret Alvarez,1,48.9900016784668,1,Tops & Tees
57268,Gloria Hart,1,348.0,1,Blazers & Jackets
57279,Kristen Edwards,1,68.31999969482422,1,Maternity
57321,Derek Mathis,1,20.75,1,Swim
57340,Carolyn Bowman,1,25.0,1,Active
57345,Angela Garrett,2,130.10000085830688,5,Blazers & Jackets
57419,Alexis Hoffman,1,49.0,1,Sleep & Lounge
57445,Vincent Baker,1,59.0,1,Tops & Tees
57494,Angel Price,1,9.59000015258789,1,Socks
57495,Kristine Henderson,1,42.0,1,Swim
57497,Leah Barr,1,50.0,1,Active
57508,Jacqueline Jones,1,21.989999771118164,1,Swim
57513,Christopher Carroll,1,263.0,2,Jeans
57516,Rachel Donaldson,1,32.9900016784668,1,Shorts
57519,Michele Williams,1,25.989999771118164,1,Outerwear & Coats
57540,Madison Edwards,2,73.5,2,Maternity
57554,Michelle Burke,1,115.5,1,Maternity
57566,Eddie Rhodes,1,124.71999931335449,3,Fashion Hoodies & Sweatshirts
57568,Eric Oliver,1,60.9900016784668,1,Jeans
57586,Donald Hodges,1,258.989990234375,1,Suits & Sport Coats
57626,Steven Petersen,1,79.9900016784668,2,Jeans
57649,David Contreras,1,903.0,1,Outerwear & Coats
57655,Yolanda Zuniga,1,89.0,1,Tops & Tees
57684,Sara Gonzalez,1,379.0,1,Outerwear & Coats
57689,Caleb Moreno,1,127.9900016784668,2,Shorts
57691,Wesley Ayala,1,17.5,1,Pants
57705,Patricia Fisher,1,11.899999618530272,1,Accessories
57713,Edward Williamson,1,27.989999771118164,1,Shorts
57724,Samuel Rowe,1,115.0,1,Fashion Hoodies & Sweatshirts
57774,Brandi Dominguez,1,29.5,1,Leggings
57796,Anna Russell,1,32.5,1,Leggings
57798,Peter Lee,1,233.89999771118164,3,Outerwear & Coats
57800,Andrew Martinez,1,29.989999771118164,1,Pants
57802,Courtney Elliott,1,40.0,1,Intimates
57821,Joseph Nixon,1,264.1299991607666,4,Sweaters
57827,Jeffery Martin,1,55.0,1,Shorts
57839,Bradley James,1,35.95000076293945,1,Suits & Sport Coats
57843,Joshua Crosby,1,72.98999977111816,2,Outerwear & Coats
57847,William Olson,1,284.939998626709,4,Fashion Hoodies & Sweatshirts
57848,Kelly Hendricks,1,215.71999967098236,3,Accessories
57860,Timothy Lucas,1,175.0,1,Sweaters
57867,James Butler,1,24.989999771118164,1,Sweaters
57869,Henry Powell,1,25.0,1,Tops & Tees
57870,Amy Smith,1,21.989999771118164,1,Leggings
57885,Jordan Decker,2,31.979999542236328,2,Blazers & Jackets
57892,Samuel Wallace,1,128.0,1,Accessories
57893,Devin Green,1,53.0,1,Underwear
57900,Sabrina Robinson,1,110.0,1,Swim
57904,Brandi Rice,1,333.20999908447266,3,Accessories
57931,Lori Ellis,1,76.7300033569336,1,Skirts
57939,Justin Lopez,1,49.950000762939446,1,Fashion Hoodies & Sweatshirts
57943,Jose Shannon,1,59.5,1,Swim
57956,Jeffrey Myers,1,155.0,1,Tops & Tees
58001,Briana Morris,1,84.2300033569336,1,Intimates
58004,Connor Vasquez,1,85.0,1,Pants
58014,Kenneth Campos,1,12.989999771118164,1,Accessories
58065,Julie Moran,1,40.0,1,Leggings
58083,Barbara Schroeder,1,114.0,1,Maternity
58100,Tracie Dunn,1,39.5,1,Outerwear & Coats
58105,Elizabeth Chase,1,65.0,1,Skirts
58120,Jennifer Barnett,1,15.899999618530272,1,Leggings
58154,Eric Harrington,1,32.0,1,Underwear
58158,Billy Cole,1,107.45000076293945,2,Pants
58162,Paula Evans,2,185.51000213623047,2,Intimates
58179,Jake Mitchell,2,52.15000057220458,2,Accessories
58187,Andrea Jordan,1,33.88999938964844,1,Skirts
58195,Courtney Campbell,1,9.989999771118164,1,Plus
58199,Audrey Harrell,1,189.98000717163086,3,Intimates
58228,Yolanda Zamora,1,23.15999984741211,1,Intimates
58257,Michael Morris,1,30.0,1,Active
58307,Karen White,1,104.87999725341797,3,Plus
58316,Bradley Moore,1,148.0,1,Sweaters
58323,Garrett Pierce,1,219.0,1,Outerwear & Coats
58338,Maria King,1,48.4300012588501,2,Maternity
58344,Mary Smith,1,34.0,1,Sweaters
58349,Evan Williams,1,199.43000030517578,4,Pants
58369,Michael Butler,2,70.22999954223633,2,Pants
58382,Robert Walsh,1,94.48999786376952,1,Jeans
58422,Lori Baker,1,3.1700000762939453,1,Accessories
58435,Allison Avery,3,160.52999877929688,6,Fashion Hoodies & Sweatshirts
58447,Mitchell Summers,1,139.86000061035156,1,Sleep & Lounge
58487,Kimberly Clayton,1,177.0999984741211,3,Intimates
58489,Marie Levine,1,38.89999961853027,2,Active
58512,Sharon Baker,1,92.7699966430664,1,Accessories
58543,Kenneth Orozco,3,185.9999942779541,3,Sleep & Lounge
58559,Joseph Nelson,1,88.94999694824217,1,Jeans
58561,Dennis Martin,1,25.0,1,Swim
58591,Joshua Banks,1,36.450000762939446,1,Accessories
58600,Joshua Lawson,2,85.15999984741211,3,Sleep & Lounge
58615,Eric Reed,1,12.0,1,Socks
58619,Robert Bell,1,134.5,1,Sleep & Lounge
58620,Deborah Martinez,1,11.489999771118164,1,Intimates
58629,Lauren Miller,1,17.950000762939453,1,Accessories
58644,Diana Howard,1,91.95000076293945,2,Sweaters
58649,Jennifer Wilson,1,211.93000411987305,3,Dresses
58653,Carl Knight,1,65.0,1,Shorts
58685,Jeremy Smith,1,211.96000289916992,3,Outerwear & Coats
58687,Jack Williams,1,79.94999694824217,1,Swim
58692,Dylan Mack,1,36.0,1,Sleep & Lounge
58698,Hunter Garcia,1,265.0,1,Sleep & Lounge
58731,Barbara Ramos,1,54.950000762939446,1,Sweaters
58746,Kimberly Ramirez,1,79.0,1,Jeans
58750,Amanda Kennedy,1,169.99000549316406,1,Accessories
58753,Brittany Garcia,1,93.40999984741211,2,Maternity
58762,Brian Meyer,1,27.0,1,Underwear
58782,Tiffany Cline,1,56.470001220703125,1,Active
58801,Janice Berry,1,12.0,1,Tops & Tees
58806,Charles Taylor,1,14.399999618530272,1,Socks
58814,John Davis,1,13.489999771118164,1,Sleep & Lounge
58821,Paige Flowers,1,69.5,1,Fashion Hoodies & Sweatshirts
58835,Joanna Smith,1,49.0,1,Socks & Hosiery
58860,Nina Bradley,1,15.0,1,Skirts
58866,Aaron Alexander,1,32.9900016784668,1,Sweaters
58871,Ryan Mcclain,1,189.0,1,Jeans
58900,Michelle Garcia,1,19.950000762939453,1,Intimates
58905,Courtney Page,1,123.89999771118163,2,Intimates
58913,John Duncan,1,89.98999786376953,1,Sweaters
58930,Angela Schmidt,1,23.229999542236328,1,Swim
58931,William Foster,1,99.98999786376953,2,Suits & Sport Coats
58940,Dalton Morrow,1,59.9900016784668,1,Pants
58951,Jeanne Thompson,1,25.0,1,Socks & Hosiery
58963,Maureen Campbell,1,24.989999771118164,1,Skirts
58965,John Shannon,1,54.0,1,Swim
58987,Paula Obrien,1,26.450000762939453,1,Blazers & Jackets
58988,Daniel Brooks,1,37.27000045776367,2,Socks
59011,John Foster,1,22.46999931335449,1,Suits & Sport Coats
59037,Andrew Hudson,1,28.0,1,Underwear
59055,Curtis Holt,1,45.0,1,Swim
59062,Anthony Washington,1,346.5,1,Suits & Sport Coats
59065,Anthony Harmon,1,19.280000686645508,1,Outerwear & Coats
59068,Sharon Rogers,1,187.98999977111816,2,Plus
59098,Shaun Allen,2,69.98999977111816,2,Shorts
59109,Jeffrey Valenzuela,2,219.98000144958496,3,Active
59126,Katrina Adams,1,62.0,1,Plus
59142,Stephanie Wagner,2,172.4799976348877,3,Sweaters
59164,James Walker,2,132.9900016784668,3,Shorts
59197,Brittany Bryant,1,147.1300048828125,1,Suits
59199,Jessica Rhodes,1,213.99000549316406,2,Active
59227,James Mejia,1,98.0,2,Active
59230,Shawna Miller,1,25.059999465942383,1,Tops & Tees
59234,Mary Castillo,1,88.0,1,Skirts
59263,Shannon Richmond,1,129.87000036239624,4,Intimates
59268,Edward Hicks,1,25.0,1,Sleep & Lounge
59288,Tracy Hudson,1,24.690000534057617,1,Intimates
59297,Russell Joseph,1,27.979999542236328,1,Shorts
59309,Tiffany Davis,1,202.94000244140625,3,Active
59333,William Kelley,1,79.98999786376953,1,Active
59335,Holly Hayes,1,36.0,1,Plus
59347,Jennifer Chavez,1,66.0,1,Maternity
59371,Susan Mckinney,1,19.989999771118164,1,Intimates
59374,Nathan Adkins,1,48.59000015258789,1,Outerwear & Coats
59375,Penny Brewer,1,26.5,1,Jumpsuits & Rompers
59381,Gina Haney,1,39.950000762939446,1,Sleep & Lounge
59391,Russell Cross,1,105.0,1,Accessories
59393,Erin Barnes,1,118.9900016784668,2,Fashion Hoodies & Sweatshirts
59395,Sharon Hogan,1,54.0,2,Intimates
59397,Eric Nguyen,1,22.989999771118164,1,Tops & Tees
59401,Scott Miller,1,16.989999771118164,1,Socks
59446,Alexandra Brown,1,92.34000015258789,2,Maternity
59480,Richard Castaneda,1,80.0,1,Pants
59496,Kyle Collins,1,99.5,1,Suits & Sport Coats
59507,Jessica Mitchell,1,40.0,1,Sleep & Lounge
59523,Cody Martinez,1,180.35999870300293,4,Tops & Tees
